pretty_formula,material_id,num_atoms,host_energy_per_atom,Li_energy_per_atom,Na_energy_per_atom,Li_voltage,Na_voltage,cif
LiCr(FeO2)2,,8.0,-6.813909434058034,-6.521843004286316,-6.365839206924518,-0.4658220041157106,0.3241303788943841,"# generated using pymatgen
data_LiCr(FeO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.49290998
_cell_length_b   4.53424289
_cell_length_c   4.94618965
_cell_angle_alpha   89.48643982
_cell_angle_beta   90.78610262
_cell_angle_gamma   89.97570703
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr(FeO2)2
_chemical_formula_sum   'Li1 Cr1 Fe2 O4'
_cell_volume   100.74995814
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.92618818  0.31179753  0.56950905  1.0
  Cr  Cr1  1  0.42848068  0.80863702  0.56964868  1.0
  Fe  Fe1  1  0.42574759  0.31067391  0.06986780  1.0
  Fe  Fe2  1  0.92682968  0.81232968  0.06988175  1.0
  O  O1  1  0.65444857  0.05256551  0.81392266  1.0
  O  O2  1  0.19201155  0.04929381  0.32803126  1.0
  O  O3  1  0.66013852  0.57843075  0.32116591  1.0
  O  O4  1  0.18721786  0.58275623  0.81501420  1.0
"
LiCr3NiO6,,11.0,-7.118450038916282,-6.9188307720513045,-6.689276919529619,-0.0205618965984752,1.6011923777385306,"# generated using pymatgen
data_LiCr3NiO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.04174502
_cell_length_b   5.04157471
_cell_length_c   5.64856092
_cell_angle_alpha   63.55420049
_cell_angle_beta   63.48795083
_cell_angle_gamma   60.05076159
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr3NiO6
_chemical_formula_sum   'Li1 Cr3 Ni1 O6'
_cell_volume   106.64033794
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.69286538  0.98699905  0.77990610  1.0
  Cr  Cr1  1  0.85940864  0.15269732  0.28206971  1.0
  Cr  Cr2  1  0.34982467  0.64372446  0.80965934  1.0
  Cr  Cr3  1  0.04679871  0.34040655  0.71962890  1.0
  Ni  Ni1  1  0.53470960  0.82838458  0.25545317  1.0
  O  O1  1  0.64687954  0.55157714  0.00637082  1.0
  O  O2  1  0.75136371  0.41262687  0.53056449  1.0
  O  O3  1  0.25829662  0.24218836  0.00621879  1.0
  O  O4  1  0.11870258  0.75279123  0.53065647  1.0
  O  O5  1  0.94848889  0.94054467  0.00622668  1.0
  O  O6  1  0.45919103  0.04474986  0.53055583  1.0
"
LiCu(NiO2)2,,8.0,-4.77258294022197,-4.836918836926903,-4.707436163510818,0.3440701138614317,0.1119613873286798,"# generated using pymatgen
data_LiCu(NiO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.82414320
_cell_length_b   5.21693923
_cell_length_c   5.36775042
_cell_angle_alpha   104.32372122
_cell_angle_beta   90.01625509
_cell_angle_gamma   90.03810083
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCu(NiO2)2
_chemical_formula_sum   'Li1 Cu1 Ni2 O4'
_cell_volume   76.62661130
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.12566787  0.26457673  0.83401091  1.0
  Cu  Cu1  1  0.62249000  0.76461665  0.83395049  1.0
  Ni  Ni1  1  0.12151336  0.76450757  0.33392155  1.0
  Ni  Ni2  1  0.12149166  0.26454732  0.33395602  1.0
  O  O1  1  0.62153090  0.06013395  0.49939182  1.0
  O  O2  1  0.12190637  0.57583828  0.64563147  1.0
  O  O3  1  0.62144113  0.46871201  0.16840264  1.0
  O  O4  1  0.12250721  0.95321966  0.02237017  1.0
"
LiCr(NiO2)2,,8.0,-5.652616137747688,-5.545376048290348,-5.357772230102688,-0.1485045779110363,0.5769305455012801,"# generated using pymatgen
data_LiCr(NiO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.44626155
_cell_length_b   4.40449045
_cell_length_c   4.78790466
_cell_angle_alpha   90.63466781
_cell_angle_beta   89.50318768
_cell_angle_gamma   90.15950682
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr(NiO2)2
_chemical_formula_sum   'Li1 Cr1 Ni2 O4'
_cell_volume   93.75439444
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.30466797  1.00000102  0.10782059  1.0
  Cr  Cr1  1  0.81567306  0.51869124  0.10659489  1.0
  Ni  Ni1  1  0.77972522  0.99124892  0.60756070  1.0
  Ni  Ni2  1  0.29451010  0.46898620  0.60703948  1.0
  O  O1  1  0.57659662  0.26532082  0.33905807  1.0
  O  O2  1  0.54771412  0.71787438  0.85610599  1.0
  O  O3  1  0.02681110  0.24183266  0.86438677  1.0
  O  O4  1  0.06120776  0.74654687  0.37502994  1.0
"
LiCr2Co3O8,,14.0,-6.609316975449451,-6.560030381062906,-6.461388396935346,0.9761046540378162,0.4570877777858331,"# generated using pymatgen
data_LiCr2Co3O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.87389460
_cell_length_b   5.88919064
_cell_length_c   6.00655279
_cell_angle_alpha   57.98379264
_cell_angle_beta   58.22200171
_cell_angle_gamma   58.99077214
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr2Co3O8
_chemical_formula_sum   'Li1 Cr2 Co3 O8'
_cell_volume   141.51405689
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.15664229  0.92438749  0.27310879  1.0
  Cr  Cr1  1  0.15444197  0.92415220  0.77480856  1.0
  Cr  Cr2  1  0.65483194  0.42486629  0.77507101  1.0
  Co  Co1  1  0.15476172  0.42441371  0.27504980  1.0
  Co  Co2  1  0.65486392  0.42334449  0.27576607  1.0
  Co  Co3  1  0.65530420  0.92437743  0.27458949  1.0
  O  O1  1  0.39403765  0.65868860  0.02202928  1.0
  O  O2  1  0.42132168  0.69159413  0.52331302  1.0
  O  O3  1  0.41423981  0.17611650  0.06343129  1.0
  O  O4  1  0.90385779  0.68092527  0.06147927  1.0
  O  O5  1  0.91457531  0.19159866  0.52767149  1.0
  O  O6  1  0.88862952  0.15704888  0.02666430  1.0
  O  O7  1  0.40489448  0.16790074  0.48826188  1.0
  O  O8  1  0.89520223  0.67366124  0.48639919  1.0
"
LiCrCoNiO2,,6.0,-5.648561884240577,-5.123374728927549,-5.056782529907234,-2.445761047637592,-0.5243468058781078,"# generated using pymatgen
data_LiCrCoNiO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.31887178
_cell_length_b   4.41126800
_cell_length_c   4.36442413
_cell_angle_alpha   86.46719917
_cell_angle_beta   91.04164202
_cell_angle_gamma   90.04102549
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCrCoNiO2
_chemical_formula_sum   'Li1 Cr1 Co1 Ni1 O2'
_cell_volume   82.97797101
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.80241618  0.46181065  0.29753199  1.0
  Cr  Cr1  1  0.29778744  0.96618257  0.30882671  1.0
  Co  Co1  1  0.79772041  0.97159521  0.80979651  1.0
  Ni  Ni1  1  0.30167839  0.46686074  0.80681139  1.0
  O  O1  1  0.55710194  0.71417219  0.04794833  1.0
  O  O2  1  0.04090959  0.22367581  0.56837852  1.0
"
LiCr5O8,,14.0,-7.598116298847869,-7.4597984601607665,-7.344612389440669,0.718466557228429,0.6887049900813654,"# generated using pymatgen
data_LiCr5O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.04209283
_cell_length_b   6.03989484
_cell_length_c   6.04677120
_cell_angle_alpha   59.04728570
_cell_angle_beta   59.03340462
_cell_angle_gamma   59.09417185
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr5O8
_chemical_formula_sum   'Li1 Cr5 O8'
_cell_volume   152.68542698
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.18049626  0.78993963  0.43157181  1.0
  Cr  Cr1  1  0.56161415  0.17111177  0.81306689  1.0
  Cr  Cr2  1  0.79896240  0.40895483  0.04985255  1.0
  Cr  Cr3  1  0.68017659  0.78985105  0.43187718  1.0
  Cr  Cr4  1  0.18022383  0.79022534  0.93141827  1.0
  Cr  Cr5  1  0.18059824  0.28989208  0.43144989  1.0
  O  O1  1  0.94054114  0.55004349  0.19241059  1.0
  O  O2  1  0.43100811  0.04027243  0.20422119  1.0
  O  O3  1  0.95282230  0.03990120  0.68219468  1.0
  O  O4  1  0.93065348  0.01764049  0.18155501  1.0
  O  O5  1  0.42976910  0.56240824  0.68175667  1.0
  O  O6  1  0.42002013  0.02997601  0.67067698  1.0
  O  O7  1  0.40795455  0.54014303  0.18072087  1.0
  O  O8  1  0.92976447  0.53952305  0.65901892  1.0
"
LiCrO2,,4.0,-7.04074536623765,-6.701415511693094,-6.104041083759507,0.7402259480594262,1.4655977117343464,"# generated using pymatgen
data_LiCrO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.96572589
_cell_length_b   2.96527674
_cell_length_c   3.96794078
_cell_angle_alpha   90.03704126
_cell_angle_beta   89.99921581
_cell_angle_gamma   90.04696680
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCrO2
_chemical_formula_sum   'Li1 Cr1 O2'
_cell_volume   34.89483791
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.19695629  0.54592086  0.01608323  1.0
  Cr  Cr1  1  0.69678382  0.04558673  0.51619114  1.0
  O  O1  1  0.19674495  0.54567188  0.51613804  1.0
  O  O2  1  0.69673685  0.04583757  0.01600300  1.0
"
LiFeNiBO4,,8.0,-6.463170076841047,-6.262875003500951,-6.045504532580203,-0.0823905098797253,0.8150637673659804,"# generated using pymatgen
data_LiFeNiBO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.26733144
_cell_length_b   4.29250984
_cell_length_c   5.22378619
_cell_angle_alpha   113.15555852
_cell_angle_beta   112.99576997
_cell_angle_gamma   92.47509052
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiFeNiBO4
_chemical_formula_sum   'Li1 Fe1 Ni1 B1 O4'
_cell_volume   78.76735246
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.97233254  0.68570284  0.75261195  1.0
  Fe  Fe1  1  0.47222936  0.18561107  0.75240820  1.0
  Ni  Ni1  1  0.71172009  0.92507593  0.23136884  1.0
  B  B1  1  0.22758123  0.44092612  0.26310897  1.0
  O  O1  1  0.54189586  0.74476983  0.46724910  1.0
  O  O2  1  0.31981029  0.13719896  0.06021207  1.0
  O  O3  1  0.11739250  0.34121674  0.46725998  1.0
  O  O4  1  0.93246208  0.54179058  0.06021433  1.0
"
LiCo(NiO2)2,,8.0,-5.108968996685557,-5.184526439856559,-4.971007058562361,0.7702285420535704,0.7842550503535821,"# generated using pymatgen
data_LiCo(NiO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.00418211
_cell_length_b   5.09151116
_cell_length_c   5.04337401
_cell_angle_alpha   72.57474935
_cell_angle_beta   89.99389681
_cell_angle_gamma   89.99107889
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCo(NiO2)2
_chemical_formula_sum   'Li1 Co1 Ni2 O4'
_cell_volume   73.60238130
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.81666327  0.49255963  0.35195236  1.0
  Co  Co1  1  0.31664944  0.99254653  0.35165846  1.0
  Ni  Ni1  1  0.81487288  0.99234399  0.85169050  1.0
  Ni  Ni2  1  0.31568116  0.49243902  0.85177432  1.0
  O  O1  1  0.31467550  0.22094880  0.59660615  1.0
  O  O2  1  0.31357006  0.76378084  0.10675677  1.0
  O  O3  1  0.81445672  0.24723058  0.10068836  1.0
  O  O4  1  0.81595161  0.73750970  0.60279745  1.0
"
BaLiLaCrO6,,10.0,-6.964223427415577,-6.698844237188704,-6.608310085150171,-0.6327684748531608,-0.0185584796146796,"# generated using pymatgen
data_BaLiLaCrO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.31664914
_cell_length_b   5.76127458
_cell_length_c   5.80928355
_cell_angle_alpha   119.65919941
_cell_angle_beta   87.57815330
_cell_angle_gamma   89.81475987
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaLiLaCrO6
_chemical_formula_sum   'Ba1 Li1 La1 Cr1 O6'
_cell_volume   154.43115274
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba1  1  0.51400569  0.97359789  0.35495625  1.0
  Li  Li1  1  0.52640443  0.59760739  0.60428729  1.0
  La  La1  1  -0.05130220  0.30192247  0.01438972  1.0
  Cr  Cr1  1  0.02029552  0.69181761  0.79247101  1.0
  O  O1  1  0.23364660  0.42651525  0.69811277  1.0
  O  O2  1  0.23802777  0.86536991  0.70523219  1.0
  O  O3  1  0.58951654  0.40223329  0.22299491  1.0
  O  O4  1  0.01738172  0.86118853  0.13068279  1.0
  O  O5  1  0.78193590  0.87127676  0.72129651  1.0
  O  O6  1  0.77698732  0.44786939  0.73194413  1.0
"
LiCrNiO3,,6.0,-6.122947947905395,-6.056867059513187,-5.725976943007635,0.7832626175521442,1.0614406990333083,"# generated using pymatgen
data_LiCrNiO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.96050002
_cell_length_b   2.96008714
_cell_length_c   6.57318819
_cell_angle_alpha   102.96238375
_cell_angle_beta   102.98815662
_cell_angle_gamma   89.99375048
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCrNiO3
_chemical_formula_sum   'Li1 Cr1 Ni1 O3'
_cell_volume   54.62226196
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.32969952  0.58725715  0.21621128  1.0
  Cr  Cr1  1  0.99395377  0.25158526  0.54351808  1.0
  Ni  Ni1  1  0.68061683  0.93810380  0.91677760  1.0
  O  O1  1  0.15866749  0.41621497  0.87320710  1.0
  O  O2  1  0.50486407  0.76251467  0.56503111  1.0
  O  O3  1  0.84159549  0.09938110  0.23892588  1.0
"
LiMnCrO3,,12.0,-7.657069905605335,-7.1476825715879535,-6.937297703589265,-0.3424540984989503,0.338409207992132,"# generated using pymatgen
data_LiMnCrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.28730010
_cell_length_b   5.26946458
_cell_length_c   5.28461416
_cell_angle_alpha   70.95491390
_cell_angle_beta   80.67324473
_cell_angle_gamma   60.11191720
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnCrO3
_chemical_formula_sum   'Li2 Mn2 Cr2 O6'
_cell_volume   120.66607529
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.40098397  0.71538658  0.25476252  1.0
  Li  Li2  1  0.75302052  0.03969869  0.25490553  1.0
  Mn  Mn1  1  0.07377847  0.37889227  0.25464895  1.0
  Mn  Mn2  1  0.40124715  0.21517539  0.75481632  1.0
  Cr  Cr1  1  0.72480854  0.55319783  0.75465443  1.0
  Cr  Cr2  1  0.06123271  0.88482726  0.75487087  1.0
  O  O1  1  0.38962808  0.94203554  0.52215194  1.0
  O  O2  1  0.39044369  0.49956932  0.98756378  1.0
  O  O3  1  0.03839899  0.14728333  0.98396346  1.0
  O  O4  1  0.74927923  0.29305521  0.52673303  1.0
  O  O5  1  0.03762583  0.64615397  0.52573131  1.0
  O  O6  1  0.74998767  0.78871841  0.98291175  1.0
"
LiCr2NiPdO4,,9.0,-6.654649078812615,-6.113389417503409,-5.901826901600408,-3.1598878729702333,0.9801626431270192,"# generated using pymatgen
data_LiCr2NiPdO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.21841552
_cell_length_b   5.73543156
_cell_length_c   6.35594949
_cell_angle_alpha   115.13726555
_cell_angle_beta   101.61759360
_cell_angle_gamma   98.48697588
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr2NiPdO4
_chemical_formula_sum   'Li1 Cr2 Ni1 Pd1 O4'
_cell_volume   100.37728691
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.05554690  0.69773188  0.49246214  1.0
  Cr  Cr1  1  0.35924594  0.64465300  0.11540000  1.0
  Cr  Cr2  1  0.85316919  0.13443030  0.10728292  1.0
  Ni  Ni1  1  0.57809341  0.50881688  0.67812212  1.0
  Pd  Pd1  1  0.90731749  0.13469883  0.61674711  1.0
  O  O1  1  0.77089219  0.38568312  0.94694598  1.0
  O  O2  1  0.28901761  0.78280719  0.86412682  1.0
  O  O3  1  0.40974281  0.47766431  0.34256251  1.0
  O  O4  1  0.96681002  0.89109375  0.27320240  1.0
"
LiCrFeCuO4,,8.0,-6.304172565306716,-6.155847076748103,-5.971402349437022,0.174368656837804,0.5516578184886458,"# generated using pymatgen
data_LiCrFeCuO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.56474397
_cell_length_b   4.63084315
_cell_length_c   4.48759963
_cell_angle_alpha   89.97721310
_cell_angle_beta   89.99175156
_cell_angle_gamma   89.96768248
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCrFeCuO4
_chemical_formula_sum   'Li1 Cr1 Fe1 Cu1 O4'
_cell_volume   94.86160986
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.28799839  0.38650656  0.27218626  1.0
  Cr  Cr1  1  0.78807556  0.38659920  0.77256094  1.0
  Fe  Fe1  1  0.28793255  0.88657101  0.77158964  1.0
  Cu  Cu1  1  0.78751897  0.88653754  0.27207973  1.0
  O  O1  1  0.02563178  0.15950226  0.00452025  1.0
  O  O2  1  0.55081894  0.15970446  0.54027978  1.0
  O  O3  1  0.55052214  0.61367626  0.00443742  1.0
  O  O4  1  0.02545659  0.61347699  0.54012356  1.0
"
LiVCr3O6,,11.0,-7.928639740939722,-7.448544762079799,-7.2406942503486045,-2.2956050265194348,1.362455629043143,"# generated using pymatgen
data_LiVCr3O6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.12249800
_cell_length_b   5.08766679
_cell_length_c   5.62640743
_cell_angle_alpha   89.68052963
_cell_angle_beta   115.68995588
_cell_angle_gamma   118.80998036
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiVCr3O6
_chemical_formula_sum   'Li1 V1 Cr3 O6'
_cell_volume   111.87832802
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.73324471  0.82285861  0.43821567  1.0
  V  V1  1  0.01350073  0.46553036  0.37432567  1.0
  Cr  Cr1  1  0.44491049  0.17466476  0.50805809  1.0
  Cr  Cr2  1  0.39650227  0.65192049  0.94162542  1.0
  Cr  Cr3  1  0.05442663  0.98219398  0.93151437  1.0
  O  O1  1  0.23002716  0.38039251  0.18623707  1.0
  O  O2  1  0.55349435  0.86094740  0.68708078  1.0
  O  O3  1  0.95214255  0.61444647  0.68597651  1.0
  O  O4  1  0.87110878  0.72848406  0.16400290  1.0
  O  O5  1  0.19175664  0.24849061  0.68125464  1.0
  O  O6  1  0.53024989  0.05007889  0.18720957  1.0
"
LiCr4Ni3O11F,,20.0,-6.228522305545906,-6.197408229973521,-6.1317779184806245,0.6630407940982268,0.3887062298579482,"# generated using pymatgen
data_LiCr4Ni3O11F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.00887336
_cell_length_b   5.91834921
_cell_length_c   7.11001095
_cell_angle_alpha   81.05475401
_cell_angle_beta   87.84399996
_cell_angle_gamma   89.31726862
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr4Ni3O11F
_chemical_formula_sum   'Li1 Cr4 Ni3 O11 F1'
_cell_volume   208.05617971
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.77027998  0.18575375  0.21290451  1.0
  Cr  Cr1  1  0.25681467  0.91358472  0.41243389  1.0
  Cr  Cr2  1  0.78721249  0.30827617  0.80070405  1.0
  Cr  Cr3  1  0.76280318  0.71206384  0.16357597  1.0
  Cr  Cr4  1  0.26501284  0.44355152  0.11210108  1.0
  Ni  Ni1  1  0.28760619  0.03342601  0.82742089  1.0
  Ni  Ni2  1  0.20546267  0.39337664  0.49181948  1.0
  Ni  Ni3  1  0.76978702  0.80042629  0.76093718  1.0
  O  O1  1  0.39412712  0.18839247  0.30625468  1.0
  O  O2  1  0.99673496  0.09837010  0.65982143  1.0
  O  O3  1  0.94937224  0.44134466  0.27936131  1.0
  O  O4  1  0.41541005  0.84636137  0.64085363  1.0
  O  O5  1  0.62726397  0.50571819  0.97477620  1.0
  O  O6  1  0.41197536  0.66584181  0.29956855  1.0
  O  O7  1  0.95299199  0.54356648  0.66333456  1.0
  O  O8  1  0.92757966  0.90208206  0.32665121  1.0
  O  O9  1  0.08507177  0.23187268  0.97394496  1.0
  O  O10  1  0.62577213  0.98994970  0.96138599  1.0
  O  O11  1  0.49986853  0.30220407  0.67968259  1.0
  F  F1  1  0.09593365  0.73824074  0.97568494  1.0
"
