pretty_formula,material_id,num_atoms,host_energy_per_atom,Li_energy_per_atom,Na_energy_per_atom,Li_voltage,Na_voltage,cif
Li(NiO2)2,mp-1407373,14,-4.377079394215169,-4.685920301726717,-4.468814928060831,1.595765746796002,0.5958376156611989,"# generated using pymatgen
data_Li(NiO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.80126769
_cell_length_b   5.80133431
_cell_length_c   5.80129986
_cell_angle_alpha   58.49067828
_cell_angle_beta   58.49159587
_cell_angle_gamma   58.49113278
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li(NiO2)2
_chemical_formula_sum   'Li2 Ni4 O8'
_cell_volume   133.29233236
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.01066718  0.01066778  0.01066767  1
  Li  Li1  1  0.62659341  0.62660376  0.62659850  1
  Ni  Ni2  1  0.24062109  0.24059813  0.24060948  1
  Ni  Ni3  1  0.62572670  0.12057946  0.62584762  1
  Ni  Ni4  1  0.62582235  0.62572764  0.12058401  1
  Ni  Ni5  1  0.12058903  0.62582328  0.62570202  1
  O  O6  1  0.83347634  0.37788731  0.37869413  1
  O  O7  1  0.37788171  0.37868978  0.83347756  1
  O  O8  1  0.37868442  0.83347809  0.37787809  1
  O  O9  1  0.38917964  0.38918418  0.38918201  1
  O  O10  1  0.85937073  0.85937681  0.85937335  1
  O  O11  1  0.87293341  0.41581968  0.87263994  1
  O  O12  1  0.87262714  0.87293617  0.41582412  1
  O  O13  1  0.41582890  0.87262985  0.87292355  1
"
Li4Nb(TeO4)3,mp-754519,20,-6.068029414598854,-5.926355902445699,-5.766185947180717,0.1803393335778196,0.14389970176654587,"# generated using pymatgen
data_Li4Nb(TeO4)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.27328686
_cell_length_b   5.67155966
_cell_length_c   7.72461099
_cell_angle_alpha   84.59240424
_cell_angle_beta   89.73404428
_cell_angle_gamma   89.81453109
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li4Nb(TeO4)3
_chemical_formula_sum   'Li4 Nb1 Te3 O12'
_cell_volume   229.99424732
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00159780  0.44533881  0.72573351  1
  Li  Li1  1  0.50171672  0.93116931  0.21372749  1
  Li  Li2  1  0.99311239  0.40985551  0.20189846  1
  Li  Li3  1  0.50448867  0.91320572  0.71050881  1
  Nb  Nb4  1  0.99937580  0.98182432  0.99153455  1
  Te  Te5  1  1.00019940  1.00016041  0.49710123  1
  Te  Te6  1  0.50307041  0.47587865  0.99835308  1
  Te  Te7  1  0.49844042  0.48533302  0.49465723  1
  O  O8  1  0.70372433  0.18172472  0.58120668  1
  O  O9  1  0.86767060  0.02651242  0.26123216  1
  O  O10  1  0.68347338  0.85273661  0.94155763  1
  O  O11  1  0.82421800  0.71326450  0.58250505  1
  O  O12  1  0.16874939  0.70189772  0.07810155  1
  O  O13  1  0.62437838  0.51947376  0.24562520  1
  O  O14  1  0.37673159  0.51125210  0.74978653  1
  O  O15  1  0.83288272  0.33135236  0.95059481  1
  O  O16  1  0.15760523  0.31944873  0.44159823  1
  O  O17  1  0.31034269  0.19101605  0.07488939  1
  O  O18  1  0.13222440  0.01719436  0.74572810  1
  O  O19  1  0.31599764  0.84895597  0.44245634  1
"
Li2Co3BiO8,mp-756635,14,-5.642533166527375,-5.724804955572402,-5.5022470341519565,1.2752356898425647,0.6340054499431202,"# generated using pymatgen
data_Li2Co3BiO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.05560767
_cell_length_b   6.05592299
_cell_length_c   6.05576387
_cell_angle_alpha   56.89845460
_cell_angle_beta   56.89892283
_cell_angle_gamma   56.89870428
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2Co3BiO8
_chemical_formula_sum   'Li2 Co3 Bi1 O8'
_cell_volume   145.79848514
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.12013001  0.12010663  0.12011803  1
  Li  Li1  1  0.87987266  0.87989072  0.87988195  1
  Co  Co2  1  -0.00000517  0.49993623  0.50007093  1
  Co  Co3  1  0.50006391  0.00000506  0.49992820  1
  Co  Co4  1  0.49994241  0.50005769  0.00000017  1
  Bi  Bi5  1  0.49997067  0.50002905  0.50000030  1
  O  O6  1  0.24558148  0.71628898  0.24589861  1
  O  O7  1  0.71630524  0.24591559  0.24559795  1
  O  O8  1  0.73349085  0.73343143  0.73346111  1
  O  O9  1  0.24593298  0.24556298  0.71629728  1
  O  O10  1  0.75440121  0.75410197  0.28370230  1
  O  O11  1  0.26652869  0.26654960  0.26653865  1
  O  O12  1  0.28369950  0.75441718  0.75408462  1
  O  O13  1  0.75408555  0.28370690  0.75441990  1
"
Li(SbO2)4,mp-1419175,13,-5.667453480836586,-5.767681231824089,-5.701363230552544,2.027214243674128,-0.06176598346990847,"# generated using pymatgen
data_Li(SbO2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.30644121
_cell_length_b   6.74884460
_cell_length_c   6.33344928
_cell_angle_alpha   73.80493477
_cell_angle_beta   70.45755172
_cell_angle_gamma   72.82974952
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li(SbO2)4
_chemical_formula_sum   'Li1 Sb4 O8'
_cell_volume   237.80108190
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.40653777  0.53030780  0.60992642  1
  Sb  Sb1  1  -0.00503287  0.50190659  0.49014812  1
  Sb  Sb2  1  0.38531110  0.10407940  0.41283831  1
  Sb  Sb3  1  0.62834738  0.53024476  -0.03996806  1
  Sb  Sb4  1  0.08242361  -0.13254076  0.07097878  1
  O  O5  1  0.33435787  0.68227416  0.86250436  1
  O  O6  1  0.25705460  0.31170972  0.62571043  1
  O  O7  1  0.62260964  0.23920519  0.16602500  1
  O  O8  1  0.23061845  0.69652716  0.32348381  1
  O  O9  1  0.11197167  0.27346875  0.30308008  1
  O  O10  1  0.88838003  0.67263594  0.73918543  1
  O  O11  1  0.71318821  0.39350128  0.68697217  1
  O  O12  1  0.84423236  0.69668032  0.24911515  1
"
LiNi4(PS)4,mp-505820,13,-5.371269142724436,-5.056487257526792,-5.139777182289256,-3.6640953648449353,-2.0066690219120433,"# generated using pymatgen
data_LiNi4(PS)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.71379673
_cell_length_b   5.65474008
_cell_length_c   5.67843862
_cell_angle_alpha   91.06763567
_cell_angle_beta   91.09588035
_cell_angle_gamma   89.00119558
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiNi4(PS)4
_chemical_formula_sum   'Li1 Ni4 P4 S4'
_cell_volume   183.37839091
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.28837475  0.78250625  0.71082296  1
  Ni  Ni1  1  1.00426414  0.00505756  0.00212525  1
  Ni  Ni2  1  0.50974133  0.00903033  0.49105105  1
  Ni  Ni3  1  0.50857963  0.49697590  -0.00363826  1
  Ni  Ni4  1  0.99664889  0.50303928  0.49348248  1
  P  P5  1  0.63022592  0.60768337  0.60177061  1
  P  P6  1  0.87458910  0.37311841  0.12582429  1
  P  P7  1  0.10663195  0.89750177  0.37082728  1
  P  P8  1  0.39893266  0.12852304  0.89066669  1
  S  S9  1  0.39395047  0.39581066  0.39098376  1
  S  S10  1  0.08166824  0.58536504  0.91736014  1
  S  S11  1  0.89665693  0.10902798  0.60729509  1
  S  S12  1  0.60735501  0.89207540  0.10381063  1
"
LiTb5Sn3,mp-1106357,18,-5.026787806925239,-4.620900414613923,-4.521333277840967,-3.5693987238766054,-0.027795769043390983,"# generated using pymatgen
data_LiTb5Sn3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.26392096
_cell_length_b   9.26626786
_cell_length_c   6.54389747
_cell_angle_alpha   90.00074482
_cell_angle_beta   89.99906880
_cell_angle_gamma   119.99996971
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTb5Sn3
_chemical_formula_sum   'Li2 Tb10 Sn6'
_cell_volume   486.48218595
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00166306  0.00171228  0.50000014  1
  Li  Li1  1  0.00025735  0.00020220  -0.00000055  1
  Tb  Tb2  1  0.71351637  0.71355022  0.25097326  1
  Tb  Tb3  1  0.28691468  -0.00042409  0.24956069  1
  Tb  Tb4  1  -0.00047184  0.28677651  0.24946215  1
  Tb  Tb5  1  0.28728770  0.28725523  0.75098750  1
  Tb  Tb6  1  0.71303984  -0.00046943  0.74952998  1
  Tb  Tb7  1  -0.00042216  0.71318006  0.74948551  1
  Tb  Tb8  1  0.66684217  0.33350687  0.50000994  1
  Tb  Tb9  1  0.33357284  0.66690597  0.49999208  1
  Tb  Tb10  1  0.33314582  0.66648310  0.00003479  1
  Tb  Tb11  1  0.66638916  0.33305488  -0.00003587  1
  Sn  Sn12  1  0.36857433  0.36849464  0.25033211  1
  Sn  Sn13  1  0.63082307  -0.00029535  0.25002886  1
  Sn  Sn14  1  -0.00024076  0.63089817  0.24964133  1
  Sn  Sn15  1  0.63080294  0.63088377  0.75032409  1
  Sn  Sn16  1  0.36859847  -0.00023926  0.74969711  1
  Sn  Sn17  1  -0.00029305  0.36852424  0.74997687  1
"
LiFe6(O5F)2,mp-755823,19,-6.055813560983021,-6.0214484483968,-5.956368789984893,0.4596764218448372,0.3126135098262379,"# generated using pymatgen
data_LiFe6(O5F)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   11.29406798
_cell_length_b   6.71160002
_cell_length_c   2.93819869
_cell_angle_alpha   89.97180602
_cell_angle_beta   90.05372618
_cell_angle_gamma   71.44259919
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiFe6(O5F)2
_chemical_formula_sum   'Li1 Fe6 O10 F2'
_cell_volume   211.13879826
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.83580492  0.83281885  0.50505761  1
  Fe  Fe1  1  0.03453966  0.98528011  0.01000473  1
  Fe  Fe2  1  0.03328909  0.47503054  0.51109649  1
  Fe  Fe3  1  0.33306405  0.34595826  0.01018976  1
  Fe  Fe4  1  0.62974377  0.19704214  0.51249929  1
  Fe  Fe5  1  0.33421227  0.81256784  0.51030880  1
  Fe  Fe6  1  0.64144072  0.67977218  0.01334073  1
  O  O7  1  0.01910379  0.29459785  0.01126437  1
  O  O8  1  0.98610131  0.69292312  0.01024932  1
  O  O9  1  0.21437081  0.40281946  0.50982485  1
  O  O10  1  0.45078291  0.25378526  0.51089396  1
  O  O11  1  0.14770943  0.91054894  0.51036063  1
  O  O12  1  0.34863204  0.62796302  0.01055617  1
  O  O13  1  0.64313896  0.37286159  0.01308971  1
  O  O14  1  0.52483094  0.75493346  0.51232574  1
  O  O15  1  0.75507084  0.62198397  0.51349854  1
  O  O16  1  0.67569436  0.98967803  0.01276707  1
  F  F17  1  0.32685863  0.02974446  0.01091410  1
  F  F18  1  0.89685851  0.05969191  0.51009111  1
"
NaLiTi2BiO6,mp-39681,11,-7.472581576612802,-6.950659018403472,-6.784069334343673,-3.2117665636898307,0.9085865246577809,"# generated using pymatgen
data_NaLiTi2BiO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.97420123
_cell_length_b   5.97420149
_cell_length_c   5.97420267
_cell_angle_alpha   55.44610857
_cell_angle_beta   55.44611066
_cell_angle_gamma   55.44611464
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaLiTi2BiO6
_chemical_formula_sum   'Na1 Li1 Ti2 Bi1 O6'
_cell_volume   134.82795183
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.27256296  0.27256297  0.27256293  1
  Li  Li1  1  0.64182170  0.64182180  0.64182160  1
  Ti  Ti2  1  0.01667124  0.01667128  0.01667140  1
  Ti  Ti3  1  0.48123401  0.48123396  0.48123393  1
  Bi  Bi4  1  0.81851058  0.81851060  0.81851061  1
  O  O5  1  0.20387119  0.29134774  0.74505861  1
  O  O6  1  0.29134779  0.74505844  0.20387128  1
  O  O7  1  0.74505853  0.20387115  0.29134786  1
  O  O8  1  0.24420118  0.80088479  0.69249593  1
  O  O9  1  0.69249602  0.24420118  0.80088476  1
  O  O10  1  0.80088480  0.69249609  0.24420110  1
"
Ba2LiDyNbO6,mp-12640,11,-7.862570350955456,-7.188252122198194,-7.020836035994399,-4.498130165374429,0.9176769482417519,"# generated using pymatgen
data_Ba2LiDyNbO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.21117980
_cell_length_b   6.03723100
_cell_length_c   6.21117988
_cell_angle_alpha   60.92123064
_cell_angle_beta   58.11295114
_cell_angle_gamma   60.92122966
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2LiDyNbO6
_chemical_formula_sum   'Ba2 Li1 Dy1 Nb1 O6'
_cell_volume   164.37697898
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.70763763  0.79233956  0.70763863  1
  Ba  Ba1  1  0.29236146  0.20766031  0.29236245  1
  Dy  Dy2  1  0.50000018  0.49999998  0.49999980  1
  Li  Li3  1  0.00000073  0.50000010  -0.00000076  1
  Nb  Nb4  1  -0.00000002  -0.00000001  0.00000004  1
  O  O5  1  0.23336882  0.75064712  0.76656843  1
  O  O6  1  0.23538429  0.76459038  0.23538487  1
  O  O7  1  0.76461515  0.23540957  0.76461570  1
  O  O8  1  0.23343158  0.24935295  0.76663110  1
  O  O9  1  0.76660187  0.24938286  0.23340160  1
  O  O10  1  0.76659834  0.75061715  0.23339814  1
"
LiV2S5,mp-1376600,16,-6.017408680580904,-5.76763631486344,-5.734353191181948,-0.9239702451588084,-0.6576350105480673,"# generated using pymatgen
data_LiV2S5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.14529662
_cell_length_b   6.04918956
_cell_length_c   14.40374977
_cell_angle_alpha   89.99999549
_cell_angle_beta   90.00000058
_cell_angle_gamma   89.99979435
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiV2S5
_chemical_formula_sum   'Li2 V4 S10'
_cell_volume   361.18389224
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  -0.00472189  0.06907073  0.85467578  1
  V  V1  1  0.49527946  0.93092926  0.64532428  1
  V  V2  1  0.50472186  0.93092934  0.35467575  1
  V  V3  1  0.00472044  0.06907077  0.14532422  1
  Li  Li4  1  0.50000241  0.60018438  0.00000003  1
  Li  Li5  1  -0.00000217  0.39981534  0.50000004  1
  S  S6  1  0.49999847  0.07679031  0.50000002  1
  S  S7  1  0.00000148  0.92320965  -0.00000001  1
  S  S8  1  0.49559177  0.91966116  0.81473942  1
  S  S9  1  -0.00440772  0.08033886  0.68526055  1
  S  S10  1  0.50440778  0.91966112  0.18526056  1
  S  S11  1  0.00440817  0.08033896  0.31473942  1
  S  S12  1  0.00497257  0.40255183  0.11347577  1
  S  S13  1  0.50497238  0.59744830  0.38652418  1
  S  S14  1  0.49502742  0.59744825  0.61347577  1
  S  S15  1  -0.00497243  0.40255176  0.88652422  1
"
LiV2(AuS2)2,mp-11193,9,-5.82286409750101,-5.499661355349447,-5.386209674203932,-2.029160581863056,0.09716513030963592,"# generated using pymatgen
data_LiV2(AuS2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.18275625
_cell_length_b   3.18275092
_cell_length_c   16.97480524
_cell_angle_alpha   89.99952269
_cell_angle_beta   90.00000229
_cell_angle_gamma   119.99983311
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiV2(AuS2)2
_chemical_formula_sum   'Li1 V2 Au2 S4'
_cell_volume   148.91628508
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.33333321  0.66666609  0.40935837  1
  V  V1  1  0.33333363  0.66666666  0.21991263  1
  V  V2  1  0.66666642  0.33333350  0.77241623  1
  Au  Au3  1  0.00000000  0.00000013  0.99654538  1
  Au  Au4  1  -0.00000026  0.00000025  0.53182614  1
  S  S5  1  -0.00000241  -0.00000392  0.30671161  1
  S  S6  1  -0.00000150  -0.00000392  0.85782195  1
  S  S7  1  0.00000163  0.00000408  0.13507904  1
  S  S8  1  0.00000228  0.00000413  0.68699565  1
"
LiV3CoO8,mp-753738,13,-7.300784686233562,-7.052074682509853,-7.012730618231649,-0.8756453621746472,-0.41242716438335686,"# generated using pymatgen
data_LiV3CoO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.56204603
_cell_length_b   6.95480994
_cell_length_c   5.40151501
_cell_angle_alpha   91.58640465
_cell_angle_beta   89.65521037
_cell_angle_gamma   88.99678210
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiV3CoO8
_chemical_formula_sum   'Li1 V3 Co1 O8'
_cell_volume   208.83013645
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.91550739  0.37237048  0.49985115  1
  V  V1  1  0.07211151  0.12000142  -0.00083632  1
  V  V2  1  0.41568391  0.64045221  0.50597892  1
  V  V3  1  0.58634200  0.38610340  1.01424303  1
  Co  Co4  1  0.91524701  0.86284307  0.48988227  1
  O  O5  1  0.99319408  0.10031423  0.30830844  1
  O  O6  1  0.10183688  0.61774321  0.44781121  1
  O  O7  1  0.37654319  0.18632871  0.96736046  1
  O  O8  1  0.49995495  0.58019838  0.83546290  1
  O  O9  1  0.59643899  0.43318784  0.34292059  1
  O  O10  1  0.57129491  0.84560408  0.44611363  1
  O  O11  1  0.88486539  0.30601162  0.86958371  1
  O  O12  1  0.02335682  0.91550929  0.83213608  1
"
LiSb2(O2F)2,mp-752561,9,-5.487041347913832,-5.425414190753631,-5.313771229110671,-0.0108030665279796,0.0808866547866343,"# generated using pymatgen
data_LiSb2(O2F)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.32654166
_cell_length_b   5.80440107
_cell_length_c   5.24595735
_cell_angle_alpha   119.49907970
_cell_angle_beta   62.84207689
_cell_angle_gamma   118.06658685
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiSb2(O2F)2
_chemical_formula_sum   'Li1 Sb2 O4 F2'
_cell_volume   119.11060121
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.92456684  0.74349448  0.89902912  1
  Sb  Sb1  1  0.67359291  0.13122107  0.76719357  1
  Sb  Sb2  1  0.24343105  0.64336023  0.19516046  1
  O  O3  1  0.06329469  0.42110241  0.85787414  1
  O  O4  1  0.48603597  0.42185731  0.09005692  1
  O  O5  1  0.31092815  0.89172196  0.60238182  1
  O  O6  1  0.60282128  0.89165812  -0.02029980  1
  F  F7  1  0.87135618  0.43598005  0.46399786  1
  F  F8  1  -0.00859709  0.89690034  0.31203588  1
"
LiCr4(CuO4)3,mp-1043136,20,-6.455852305840639,-6.409935000941576,-6.38415806857904,0.5943062078593657,-0.4083613527492931,"# generated using pymatgen
data_LiCr4(CuO4)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.35315995
_cell_length_b   6.35306822
_cell_length_c   6.34778240
_cell_angle_alpha   70.54557868
_cell_angle_beta   109.45651508
_cell_angle_gamma   70.51503813
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr4(CuO4)3
_chemical_formula_sum   'Li1 Cr4 Cu3 O12'
_cell_volume   197.27342847
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.99996744  0.00001785  -0.00003851  1
  Cr  Cr1  1  0.49946303  0.50043708  0.49953649  1
  Cr  Cr2  1  0.50048896  1.00006305  -0.00007884  1
  Cr  Cr3  1  -0.00000707  0.49954018  0.99997501  1
  Cr  Cr4  1  -0.00001029  -0.00000224  0.50045521  1
  Cu  Cu5  1  0.50000285  0.00000274  0.50003217  1
  Cu  Cu6  1  1.00000834  0.49999055  0.50002613  1
  Cu  Cu7  1  0.49999866  0.49999956  0.00000002  1
  O  O8  1  0.17132872  0.14236163  0.68647242  1
  O  O9  1  0.82844405  0.85765231  0.31332185  1
  O  O10  1  0.17136051  0.51522048  0.31373492  1
  O  O11  1  0.31341831  0.17137789  0.14239150  1
  O  O12  1  0.85766250  0.31392083  0.17097586  1
  O  O13  1  0.51519839  0.31340399  0.82896666  1
  O  O14  1  0.68632528  0.17134421  0.51511558  1
  O  O15  1  0.14237039  0.68628308  0.82883592  1
  O  O16  1  0.82893642  0.48477779  0.68650367  1
  O  O17  1  0.68632173  0.82887036  0.85760653  1
  O  O18  1  0.48480403  0.68631512  0.17127241  1
  O  O19  1  0.31391472  0.82842759  0.48489299  1
"
LiTm2Mo2(ClO4)2,mp-559178,15,-7.093587015092274,-6.859782913083135,-6.796620911150384,-1.3566745150448112,0.023530028991276986,"# generated using pymatgen
data_LiTm2Mo2(ClO4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.37969708
_cell_length_b   6.29978474
_cell_length_c   6.75659199
_cell_angle_alpha   73.71388232
_cell_angle_beta   75.61094930
_cell_angle_gamma   67.35067873
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTm2Mo2(ClO4)2
_chemical_formula_sum   'Li1 Tm2 Mo2 Cl2 O8'
_cell_volume   237.50830774
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.23524493  0.22721692  0.90964526  1
  Tm  Tm1  1  0.79247159  0.75699427  0.11873167  1
  Li  Li2  1  0.14506752  0.69518664  0.60219790  1
  Mo  Mo3  1  0.63763566  0.63272410  0.74257520  1
  Mo  Mo4  1  0.39000253  0.36730067  0.25898940  1
  Cl  Cl5  1  0.05562282  0.93555502  0.25932093  1
  Cl  Cl6  1  -0.03132604  1.03897835  0.77746981  1
  O  O7  1  0.29892429  0.35329935  0.53202758  1
  O  O8  1  0.69833239  0.67988826  0.46886657  1
  O  O9  1  0.50061947  0.09558305  0.14015298  1
  O  O10  1  0.58714529  0.53477061  0.12425277  1
  O  O11  1  0.92520897  0.54745861  0.81569439  1
  O  O12  1  0.11177904  0.45298019  0.15456078  1
  O  O13  1  0.42491686  0.49554344  0.79679720  1
  O  O14  1  0.50960577  0.91568745  0.79871754  1
"
